#received,RA,Decl
2009-09-24 10:54:54,333.552,-26.598
2009-09-24 10:56:12,305.378,40.4462
2009-09-24 10:56:53,333.552,-26.598
2009-09-24 11:08:02,333.552,-26.598
2009-09-24 11:08:22,333.552,-26.598
2009-09-24 11:08:29,333.552,-26.598
2009-09-24 11:08:34,333.552,-26.598
2009-09-24 11:09:02,333.552,-26.598
2009-09-24 11:09:14,333.552,-26.598
2009-09-24 11:09:19,333.552,-26.598
2009-09-24 11:11:37,333.552,-26.598
2009-09-24 11:12:26,333.552,-26.598
2009-09-24 11:12:34,333.552,-26.598
2009-09-24 11:14:43,333.552,-26.598
2009-09-24 11:15:16,333.552,-26.598
2009-09-24 11:15:23,333.552,-26.598
2009-09-24 11:18:30,333.552,-26.598
2009-09-24 11:18:36,333.552,-26.598
2009-09-24 11:18:42,333.552,-26.598
2009-09-24 11:18:46,333.552,-26.598
2009-09-24 11:18:54,333.552,-26.598
2009-09-24 11:20:57,49.9507,41.5117
2009-09-24 11:24:05,333.552,-26.598
2009-09-24 11:26:30,333.552,-26.598
2009-09-24 11:26:35,333.552,-26.598
2009-09-24 11:33:58,NULL,NULL
2009-09-24 11:36:42,NULL,NULL
2009-09-24 11:39:52,333.552,-26.598
2009-09-24 11:39:55,305.378,40.4462
2009-09-24 11:39:58,333.552,-26.598
2009-09-24 11:47:00,333.552,-26.598
2009-09-24 11:47:06,333.552,-26.598
2009-09-24 11:47:11,333.552,-26.598
2009-09-24 11:51:57,NULL,NULL
2009-09-24 11:52:17,252.787,4.99278
2009-09-24 11:53:47,NULL,NULL
2009-09-24 12:02:23,NULL,NULL
2009-09-24 12:04:16,NULL,NULL
2009-09-24 12:08:14,161.265,-59.6845
2009-09-24 12:13:05,NULL,NULL
2009-09-24 12:15:20,227.745,5.76167
2009-09-24 12:17:10,10.6846,41.2693
2009-09-24 12:18:51,49.9507,41.5117
2009-09-24 12:35:30,128.865,-45.17
2009-09-24 12:44:47,186.968,-48.8669
2009-09-24 12:51:12,186.968,-48.8669
2009-09-24 13:15:12,186.968,-48.8669
2009-09-24 13:26:18,98.2429,5.80556
2009-09-24 13:27:03,98.2429,5.80556
2009-09-24 13:29:45,NULL,NULL
2009-09-24 13:37:08,NULL,NULL
2009-09-24 13:41:15,128.55,-45.75
2009-09-24 13:41:55,128.55,-45.75
2009-09-24 14:08:22,128.865,-45.17
2009-09-24 14:08:37,194.047,-5.78931
2009-09-24 14:09:23,194.047,-5.78931
2009-09-24 14:09:29,11.888,-25.2883
2009-09-24 14:13:09,11.8875,-25.2883
2009-09-24 14:18:00,11.89,-25.29
2009-09-24 14:27:22,166.114,38.2088
2009-09-24 15:00:23,128.55,-45.75
2009-09-24 16:04:36,358.9,0
2009-09-24 16:34:36,194.047,-5.78931
2009-09-24 16:52:35,1.852,73.065
2009-09-24 20:08:45,49.9507,41.5117
2009-09-24 22:15:26,194.047,-5.78931
2009-09-25 03:36:27,128.55,-45.75
2009-09-25 04:19:28,343.491,16.1482
2009-09-25 04:20:29,343.491,16.1482
2009-09-25 04:49:48,343.491,16.1482
2009-09-25 04:50:13,343.491,16.1482
2009-09-25 04:50:20,305.273,36.8513
2009-09-25 06:35:03,187.706,12.3911
2009-09-25 09:49:43,343.491,16.1482
2009-09-25 10:02:34,343.491,16.1482
2009-09-25 10:22:44,343.491,16.1482
2009-09-25 10:27:29,184.467,30.1168
2009-09-25 10:29:26,259.804,17.7518
2009-09-25 10:30:21,163.432,49.5052
2009-09-25 10:41:23,98.2429,5.80556
2009-09-25 10:41:50,195.699,-63.8357
2009-09-25 10:59:39,250.745,39.8103
2009-09-25 11:16:14,276.563,-14.8484
2009-09-25 11:37:31,40.6696,-0.01328
2009-09-25 12:05:34,6.295,-72.042
2009-09-25 12:17:44,128.836,-45.1764
2009-09-25 12:21:11,50,41.524
2009-09-25 12:23:04,149.424,55.375
2009-09-25 12:33:10,193.98,-5.82
2009-09-25 12:34:25,149.424,55.375
2009-09-25 12:37:36,149.424,55.375
2009-09-25 12:52:18,149.424,55.375
2009-09-25 14:00:45,10.6846,41.2692
2009-09-25 14:02:38,11.888,-25.2883
2009-09-25 14:20:32,10.6846,41.2692
2009-09-25 14:21:22,10.6846,41.2692
2009-09-25 14:24:39,10.6846,41.2692
2009-09-25 14:39:00,10.6846,41.2692
2009-09-25 15:04:50,1.8,73
2009-09-25 15:38:04,10.6846,41.2692
2009-09-25 15:39:42,10.6846,41.2693
2009-09-25 17:10:31,253.468,39.7602
2009-09-25 17:18:49,253.468,39.7602
2009-09-26 02:06:17,337.17,61.19
2009-09-26 02:28:18,337.17,61.19
2009-09-26 08:31:52,305.377,40.4464
2009-09-26 08:37:52,305.377,40.4463
2009-09-26 08:48:14,305.377,40.4463
2009-09-26 12:16:17,193.98,-5.82
2009-09-26 15:56:13,353.56,-66.34
2009-09-26 18:35:49,260.052,57.9154
2009-09-26 18:40:35,260.052,57.9154
2009-09-26 19:01:16,333.17,61.19
2009-09-27 04:48:05,354.47,-64.19
2009-09-27 04:48:40,354.47,-64.19
2009-09-27 06:13:13,206.388,44.883
2009-09-27 06:17:00,206.388,44.883
2009-09-27 06:17:51,206.388,44.883
2009-09-27 06:24:59,206.388,44.883
2009-09-27 06:25:38,206.388,44.883
2009-09-27 06:50:51,354.5,-64.2
2009-09-27 07:33:59,270.25,-23.1833
2009-09-27 11:17:09,305.377,40.4463
2009-09-27 11:26:28,305.377,40.4463
2009-09-27 11:27:03,305.377,40.4463
2009-09-27 11:52:26,305.377,40.4463
2009-09-27 11:53:18,305.377,40.4463
2009-09-27 12:35:25,20.5405,40.9578
2009-09-27 13:01:53,20.5405,40.9578
2009-09-27 13:04:18,20.5405,40.9578
2009-09-27 13:06:01,20.5405,40.9578
2009-09-27 13:09:56,20.5405,40.9578
2009-09-27 21:25:29,84.3858,22.0435
2009-09-27 21:32:53,229.767,-6.30306
2009-09-27 21:56:31,229.767,-6.30306
2009-09-28 00:36:41,83.57,22.01
2009-09-28 00:46:17,185.341,30.1769
2009-09-28 03:58:02,20.5405,40.9578
2009-09-28 04:00:21,20.5405,40.9578
2009-09-28 04:02:16,20.5405,40.9578
2009-09-28 04:03:55,20.5405,40.9578
2009-09-28 04:43:34,333.553,-26.5975
2009-09-28 04:49:09,166.571,-15.4055
2009-09-28 05:13:24,343.491,16.1482
2009-09-28 05:18:27,228.211,-9.09995
2009-09-28 05:24:16,266.405,-28.9362
2009-09-28 05:24:47,266.405,-28.9362
2009-09-28 05:28:36,182.621,39.297
2009-09-28 05:34:03,182.621,39.297
2009-09-28 05:38:26,166.114,38.2088
2009-09-28 07:10:30,166.114,38.2088
2009-09-28 07:41:03,187.706,12.3911
2009-09-28 07:41:50,187.706,12.3911
2009-09-28 07:42:26,187.706,12.3911
2009-09-28 07:47:09,308.106,40.9577
2009-09-28 07:48:53,187.706,12.3911
2009-09-28 07:49:38,170.313,60.6232
2009-09-28 07:49:47,194.047,-5.78931
2009-09-28 07:50:06,170.313,-60.6232
2009-09-28 08:04:33,20.5405,40.9578
2009-09-28 08:05:41,20.5405,40.9578
2009-09-28 08:06:46,20.5405,40.9578
2009-09-28 08:07:36,20.5405,40.9578
2009-09-28 08:09:33,20.5405,40.9578
2009-09-28 08:11:14,20.5405,40.9578
2009-09-28 08:11:22,20.5405,40.9578
2009-09-28 08:26:18,20.5405,40.9578
2009-09-28 09:22:17,187.706,12.3911
2009-09-28 09:23:39,187.706,12.3911
2009-09-28 09:24:31,201.365,-43.0191
2009-09-28 09:25:08,187.706,12.3911
2009-09-28 09:27:09,187.706,12.3911
2009-09-28 09:28:15,187.706,12.3911
2009-09-28 09:53:46,187.706,12.3911
2009-09-28 10:20:34,295.984,21.3064
2009-09-28 10:41:03,176,-65.5
2009-09-28 10:49:20,35.263,35.922
2009-09-28 10:59:34,287.796,-20.103
2009-09-28 11:48:53,238.365,12.928
2009-09-28 11:49:32,238.365,12.928
2009-09-28 11:58:16,100.1,34.3
2009-09-28 12:19:47,287.796,-20.103
2009-09-28 13:12:19,100,-20
2009-09-28 13:17:20,270.358,-22.9044
2009-09-28 13:27:23,253.468,39.7602
2009-09-28 13:34:48,253.468,39.7602
2009-09-28 13:35:47,253.468,39.7602
2009-09-28 14:08:23,337.27,61.24
2009-09-28 14:37:25,12.81,-6.82
2009-09-28 14:44:37,19.674,-21.619
2009-09-28 14:50:20,230.17,-57.167
2009-09-28 15:48:46,128.55,-45.75
2009-09-28 15:51:21,100,2.3
2009-09-28 15:52:12,274.673,-17.0593
2009-09-28 15:53:23,274.673,-17.0593
2009-09-28 15:59:01,343.491,16.1482
2009-09-28 16:22:06,26.24,-27.545
2009-09-28 16:26:22,31.235,-17.053
2009-09-28 16:27:04,32.654,-51.049
2009-09-28 16:27:23,31.235,-17.053
2009-09-28 16:27:43,94.5113,22.66
2009-09-28 16:34:24,34.48,1.749
2009-09-28 16:38:48,35.263,35.922
2009-09-28 16:43:12,37.355,-36.706
2009-09-28 17:00:18,226.104,10.4942
2009-09-28 17:00:22,39.481,28.799
2009-09-28 17:05:26,39.675,16.624
2009-09-28 17:11:39,53.561,-40.162
2009-09-28 17:19:05,57.488,-21.093
2009-09-28 17:21:33,61.831,-38.439
2009-09-28 17:29:21,65.803,-1.317
2009-09-28 17:31:21,202.017,-7.92444
2009-09-28 17:34:20,67.162,-37.936
2009-09-28 17:39:08,8.59095,-5.57684
2009-09-28 17:40:58,74.259,-23.427
2009-09-28 18:34:31,82.735,13.52
2009-09-28 18:37:27,103.574,13.52
2009-09-28 19:10:45,202.017,-7.92444
2009-09-28 20:28:36,112.578,-11.701
2009-09-28 20:31:35,82.735,13.52
2009-09-28 20:31:49,103.574,45.251
2009-09-28 20:32:22,103.574,45.251
2009-09-28 20:32:52,103.574,45.251
2009-09-28 20:33:33,112.578,-11.701
2009-09-28 20:34:05,126.256,55.911
2009-09-28 20:34:29,126.256,55.911
2009-09-28 20:36:01,126.256,55.911
2009-09-28 21:57:43,103.574,45.251
2009-09-28 22:31:44,103.574,45.251
2009-09-28 22:31:57,112.578,-11.701
2009-09-28 22:40:25,126.256,55.911
2009-09-28 22:55:48,126.467,-22.51
2009-09-28 23:15:49,137.268,1.436
2009-09-28 23:27:57,140.241,44.689
2009-09-28 23:31:17,343.491,16.1482
2009-09-28 23:35:58,149.435,55.394
2009-09-28 23:40:38,153.184,24.658
2009-09-28 23:44:22,154.042,5.246
2009-09-28 23:49:18,158.462,60.763
2009-09-28 23:54:48,172.555,-14.792
2009-09-28 23:58:38,176.734,-38.204
2009-09-29 00:04:16,197.645,32.376
2009-09-29 00:04:16,197.645,32.376
2009-09-29 00:08:32,202.986,-5.113
2009-09-29 00:14:36,224.374,-35.677
2009-09-29 00:51:50,224.374,-35.677
2009-09-29 00:51:59,226.103,10.493
2009-09-29 00:52:45,226.103,10.493
2009-09-29 00:53:14,226.103,10.493
2009-09-29 00:53:42,226.103,10.493
2009-09-29 05:42:20,128.836,-45.1764
2009-09-29 05:43:17,128.836,-45.1764
2009-09-29 07:52:16,226.103,10.493
2009-09-29 07:52:31,227.818,-5.65
2009-09-29 08:13:36,230.543,31.733
2009-09-29 08:21:42,238.365,12.928
2009-09-29 08:47:21,343.491,16.1482
2009-09-29 09:15:52,343.491,16.1482
2009-09-29 09:19:05,20.5405,40.9578
2009-09-29 09:20:01,20.5405,40.9578
2009-09-29 09:36:26,20.5405,40.9578
2009-09-29 09:38:04,128.55,-45.75
2009-09-29 09:44:29,343.491,16.1482
2009-09-29 09:44:37,343.491,16.1482
2009-09-29 09:45:20,128.55,-45.75
2009-09-29 09:51:25,128.55,-45.75
2009-09-29 10:04:54,248.73,38.13
2009-09-29 10:07:34,128.55,-45.75
2009-09-29 10:10:12,250.642,39.809
2009-09-29 10:16:28,306.419,-7.605
2009-09-29 10:23:38,314.08,-47.235
2009-09-29 10:30:48,326.82,9.494
2009-09-29 10:33:13,329.386,31.505
2009-09-29 10:36:35,330.889,17.438
2009-09-29 10:39:53,331.967,-53.736
2009-09-29 10:40:08,330.889,17.438
2009-09-29 10:41:47,331.967,-53.736
2009-09-29 10:42:20,331.967,-53.736
2009-09-29 10:45:03,337.445,-8.527
2009-09-29 10:48:20,338.142,11.732
2009-09-29 10:51:29,351.921,9.72
2009-09-29 10:55:05,343.491,16.1482
2009-09-29 11:01:38,244.979,-15.6403
2009-09-29 11:07:58,135.529,-40.5547
2009-09-29 11:09:43,98.4756,17.7703
2009-09-29 11:12:27,186.656,-62.7704
2009-09-29 11:23:27,20.5405,40.9578
2009-09-29 11:34:48,0,0
2009-09-29 11:39:26,20.5405,40.9578
2009-09-29 11:42:16,20.5405,40.9578
2009-09-29 11:43:36,20.5405,40.9578
2009-09-29 11:46:16,20.5405,40.9578
2009-09-29 11:47:00,0,0
2009-09-29 11:48:18,20.5405,40.9578
2009-09-29 12:06:50,128.55,-45.75
2009-09-29 12:08:26,128.55,-45.75
2009-09-29 12:11:19,128.55,-45.75
2009-09-29 12:13:27,128.55,-45.75
2009-09-29 12:16:55,50.673,-37.2093
2009-09-29 12:41:56,32.654,-51.049
2009-09-29 12:44:52,32.654,-51.049
2009-09-29 13:11:08,40.6696,-0.013281
2009-09-29 14:04:52,278.617,-8.693
2009-09-29 14:24:16,278.617,-8.693
2009-09-29 14:28:02,193.98,-5.82
2009-09-29 14:35:05,193.98,-5.82
2009-09-29 14:53:10,193.98,-5.82
2009-09-29 15:22:50,128.55,-45.75
2009-09-29 16:02:30,305.273,36.8513
2009-09-29 16:43:42,305.273,36.8513
2009-09-29 16:55:01,305.273,36.8513
2009-09-29 16:57:47,305.273,36.8513
2009-09-29 16:59:27,305.273,36.8513
2009-09-29 17:11:09,50.673,-37.2093
2009-09-29 17:13:22,305.273,36.8513
2009-09-29 17:18:18,305.273,36.8513
2009-09-29 17:19:23,305.273,36.8513
2009-09-29 17:21:36,305.273,36.8513
2009-09-29 18:11:30,305.273,36.8513
2009-09-29 18:35:41,305.273,36.8513
2009-09-29 18:47:30,305.273,36.8513
2009-09-29 18:50:07,305.273,36.8513
2009-09-29 19:02:32,305.273,36.8513
2009-09-29 19:03:02,305.273,36.8513
2009-09-29 19:07:00,305.273,36.8513
2009-09-29 20:58:16,194.047,-5.78931
2009-09-29 21:01:03,194.047,-5.78931
2009-09-30 00:37:18,83.6331,22.0145
2009-09-30 00:38:24,83.6331,22.0145
2009-09-30 00:38:58,194.047,-5.78931
2009-09-30 00:39:26,194.047,-5.78931
2009-09-30 00:39:44,194.047,-5.78931
2009-09-30 00:41:56,194.047,-5.78931
2009-09-30 00:48:26,194.047,-5.78931
2009-09-30 00:51:56,194.047,-5.78931
2009-09-30 01:17:27,128.836,-45.176
2009-09-30 01:20:06,128.836,-45.176
2009-09-30 01:21:37,128.836,-45.176
2009-09-30 01:23:36,128.55,-45.75
2009-09-30 01:24:14,128.836,-45.1764
2009-09-30 01:25:15,128.55,-45.75
2009-09-30 01:26:32,128.836,-45.1764
2009-09-30 01:27:15,128.836,-45.176
2009-09-30 01:54:55,128.836,-45.176
2009-09-30 01:58:03,128.836,-45.176
2009-09-30 03:42:02,128.836,-45.176
2009-09-30 03:44:36,128.836,-45.176
2009-09-30 04:55:35,343.973,-70.9804
2009-09-30 09:51:57,128.55,-45.75
2009-09-30 09:57:44,270.25,-23.1833
2009-09-30 09:59:04,270.129,-23.475
2009-09-30 10:08:01,121.8,-61.3
2009-09-30 10:18:06,276.497,-12.942
2009-09-30 10:39:34,98.2429,5.80556
2009-09-30 10:40:48,83.6331,22.0145
2009-09-30 11:15:36,50.673,-37.2093
2009-09-30 11:16:43,50.673,-37.2093
2009-09-30 11:19:03,50.673,-37.2093
2009-09-30 12:16:10,94.5113,22.66
2009-09-30 12:54:09,284.025,1.3
2009-09-30 12:58:21,290.83,14.1558
2009-09-30 13:03:37,94.5113,22.66
2009-09-30 14:12:36,193.98,-5.82
2009-09-30 14:23:52,34.48,1.749
2009-09-30 14:32:14,74.2591,-23.4273
2009-09-30 14:35:54,137.268,1.43586
2009-09-30 14:39:45,140.241,44.6886
2009-09-30 14:42:09,149.435,55.3936
2009-09-30 14:42:16,50.673,-37.2093
2009-09-30 14:42:28,50.673,-37.2093
2009-09-30 14:44:48,154.042,5.24568
2009-09-30 14:47:43,158.462,60.7632
2009-09-30 14:50:23,172.555,-14.7924
2009-09-30 14:51:52,176.734,-38.2041
2009-09-30 14:53:41,197.645,32.376
2009-09-30 14:54:51,343.491,16.1482
2009-09-30 14:55:13,202.986,-5.11269
2009-09-30 14:56:47,224.374,-35.6767
2009-09-30 14:58:48,226.103,10.4932
2009-09-30 15:00:28,227.818,-5.65014
2009-09-30 15:01:55,230.543,31.733
2009-09-30 15:06:15,238.365,12.9278
2009-09-30 15:07:48,248.73,38.1302
2009-09-30 15:09:22,306.419,-7.60532
2009-09-30 15:10:55,314.08,-47.2355
2009-09-30 15:12:42,326.82,9.49361
2009-09-30 15:14:48,329.386,31.5047
2009-09-30 15:16:58,330.889,17.4376
2009-09-30 15:18:45,331.966,-53.7358
2009-09-30 15:20:37,337.445,-8.52689
2009-09-30 15:22:09,338.142,11.7316
2009-09-30 15:24:07,351.921,9.72
2009-09-30 16:06:15,69.3158,-47.2524
2009-09-30 16:10:36,333.683,30.048
2009-09-30 16:16:31,69.3158,-47.2524
2009-09-30 16:20:58,69.3158,-47.2524
2009-09-30 16:22:33,69.3158,-47.2524
2009-09-30 17:03:57,345.733,44.7167
2009-09-30 17:35:36,276.674,-33.7565
2009-09-30 21:53:33,295.317,1.36009
2009-09-30 22:31:14,97.706,-28.5785
2009-10-01 03:49:01,26.5934,61.7509
2009-10-01 04:00:13,186.656,-62.7704
2009-10-01 04:03:56,186.656,-62.7704
2009-10-01 04:04:52,186.656,-62.7704
2009-10-01 05:55:43,166.114,38.2088
2009-10-01 06:03:16,166.114,38.2088
2009-10-01 06:29:17,166.114,38.2088
2009-10-01 07:19:33,83.6331,22.0145
2009-10-01 07:32:36,250.745,39.8103
2009-10-01 07:32:41,250.745,39.8103
2009-10-01 07:42:58,342.895,18.8111
2009-10-01 07:44:29,342.895,18.8111
2009-10-01 07:46:18,250.745,39.8103
2009-10-01 07:47:24,250.745,39.8103
2009-10-01 07:51:36,250.745,39.8103
2009-10-01 08:07:11,186.656,-62.7704
2009-10-01 08:23:08,308.107,40.9577
2009-10-01 08:24:26,308.107,40.9577
2009-10-01 08:24:50,250.745,39.8103
2009-10-01 08:27:41,308.107,40.9577
2009-10-01 08:29:58,308.107,40.9577
2009-10-01 08:30:01,299.07,28.725
2009-10-01 09:00:01,32.6927,-51.0171
2009-10-01 09:01:14,84.7098,-44.0858
2009-10-01 09:01:55,194.046,-5.789
2009-10-01 09:02:37,161.265,-59.6845
2009-10-01 09:06:58,90.87,-41.95
2009-10-01 09:08:42,90.87,-41.95
2009-10-01 09:30:11,185.341,30.1769
2009-10-01 09:37:03,228.211,-9.09995
2009-10-01 09:38:14,305.117,43.8545
2009-10-01 09:43:47,342.895,18.8111
2009-10-01 09:54:09,253.468,39.7602
2009-10-01 09:54:51,253.468,39.7602
2009-10-01 09:57:18,253.468,39.7602
2009-10-01 09:58:56,305.59,38.7041
2009-10-01 09:59:43,90.87,-41.95
2009-10-01 10:00:35,343.491,16.1482
2009-10-01 10:09:36,90.87,-41.95
2009-10-01 10:13:24,83.6331,22.0145
2009-10-01 10:17:21,299.07,28.725
2009-10-01 10:17:26,228.211,-9.09995
2009-10-01 10:21:46,166.114,38.2088
2009-10-01 10:28:56,69.3159,-47.2524
2009-10-01 10:29:40,253.468,39.7602
2009-10-01 10:32:40,353.56,-66.34
2009-10-01 10:34:43,253.468,39.7602
2009-10-01 10:44:26,343.491,16.1482
2009-10-01 10:48:09,343.491,16.1482
2009-10-01 10:49:06,90.87,-41.95
2009-10-01 10:50:15,343.491,16.1482
2009-10-01 10:50:50,128.55,-45.75
2009-10-01 11:03:50,166.114,38.2088
2009-10-01 11:05:02,297.636,28.2307
2009-10-01 11:09:16,297.604,28.275
2009-10-01 11:31:55,128.55,-45.75
2009-10-01 11:44:59,128.55,-45.75
2009-10-01 11:45:11,128.836,-45.1764
2009-10-01 11:56:12,329.717,-30.2256
2009-10-01 12:18:46,308.107,40.9577
2009-10-01 12:56:54,308.107,40.9577
2009-10-01 12:57:53,308.107,40.9577
2009-10-01 12:59:56,308.107,40.9577
2009-10-01 13:02:36,308.107,40.9577
2009-10-01 13:12:22,299.59,35.2016
2009-10-01 13:13:01,299.59,35.2016
2009-10-01 13:16:24,299.59,35.2016
2009-10-01 13:17:08,299.59,35.2016
2009-10-01 13:19:24,308.107,40.9577
2009-10-01 13:26:31,98.2469,5.80033
2009-10-01 13:27:31,353.401,-66.3239
2009-10-01 13:32:43,83.57,22.01
2009-10-01 13:37:44,83.57,22.01
2009-10-01 13:48:53,83.57,22.01
2009-10-01 13:50:30,98.2469,5.80033
2009-10-01 14:26:00,161.265,-59.6845
2009-10-01 14:37:26,269.748,-24.0823
2009-10-01 14:40:45,350.85,58.815
2009-10-01 14:41:30,350.85,58.815
2009-10-01 14:42:04,350.85,58.815
2009-10-01 14:42:36,350.85,58.815
2009-10-01 14:43:13,350.85,58.815
2009-10-01 14:49:32,83.57,22.01
2009-10-01 14:50:01,83.57,22.01
2009-10-01 14:53:49,83.57,22.01
2009-10-01 15:00:26,266.4,-28.9333
2009-10-01 15:01:10,98.4756,17.7703
2009-10-01 15:01:55,69.3159,-47.2524
2009-10-01 15:11:14,276.563,-14.8484
2009-10-01 15:12:42,83.57,22.01
2009-10-01 15:13:55,353.401,-66.3239
2009-10-01 15:19:02,295.317,1.36009
2009-10-01 15:20:43,353.401,-66.3239
2009-10-01 15:21:32,353.401,-66.3239
2009-10-01 15:21:45,162.537,-59.8889
2009-10-01 15:22:08,276.563,-14.8484
2009-10-01 15:22:45,281.604,-2.97503
2009-10-01 15:23:04,353.401,-66.3239
2009-10-01 15:23:11,345.285,58.879
2009-10-01 15:23:31,162.537,-59.8889
2009-10-01 15:23:56,162.537,-59.8889
2009-10-01 15:27:07,83.57,22.01
2009-10-01 15:30:44,305.117,43.8545
2009-10-01 15:31:04,83.57,22.01
2009-10-01 15:32:48,295.317,1.36009
2009-10-01 15:33:31,305.117,43.8545
2009-10-01 15:33:34,295.317,1.36009
2009-10-01 15:34:20,295.317,1.36009
2009-10-01 15:34:45,353.401,-66.3239
2009-10-01 15:37:19,353.401,-66.3239
2009-10-01 15:37:43,353.401,-66.3239
2009-10-01 15:38:21,353.401,-66.3239
2009-10-01 15:39:06,281.604,-2.97503
2009-10-01 15:39:50,353.401,-66.3239
2009-10-01 15:40:07,295.317,1.36009
2009-10-01 15:41:54,83.57,22.01
2009-10-01 15:53:45,83.57,22.01
2009-10-01 16:02:54,98.4756,17.7703
2009-10-01 16:03:12,128.55,-45.75
2009-10-01 16:06:36,NULL,NULL
2009-10-01 16:10:21,295.317,1.36009
2009-10-01 16:39:08,305.117,43.8545
2009-10-01 16:40:30,1.852,73.065
2009-10-01 16:41:17,276.563,-14.8484
2009-10-01 16:41:56,0.2443,66.0042
2009-10-01 16:42:22,0.245359,66.0043
2009-10-01 16:42:39,1.852,73.065
2009-10-01 16:46:25,305.117,43.8545
2009-10-01 16:48:06,161.265,-59.6845
2009-10-01 16:51:32,295.317,1.36009
2009-10-01 17:04:18,185.341,30.1769
2009-10-01 17:14:00,128.55,-45.75
2009-10-01 17:18:36,276.563,-14.8484
2009-10-01 17:24:55,83.6331,22.0145
2009-10-01 17:34:33,193.98,-5.82
2009-10-02 02:06:04,40.1319,61.2293
2009-10-02 02:09:21,194.047,-5.78931
2009-10-02 02:43:53,329.717,-30.2256
2009-10-02 02:47:29,329.717,-30.2256
2009-10-02 02:54:21,329.717,-30.2256
2009-10-02 02:56:15,329.717,-30.2256
2009-10-02 03:32:03,337.25,61.2333
2009-10-02 03:46:31,305.378,40.4462
2009-10-02 03:48:24,305.378,40.4462
2009-10-02 03:59:41,253.468,39.7602
2009-10-02 04:17:49,288.798,10.9456
2009-10-02 04:20:48,288.798,10.9455
2009-10-02 04:26:54,288.798,10.9455
2009-10-02 04:43:28,288.798,10.9455
2009-10-02 04:49:30,288.798,10.9455
2009-10-02 05:00:41,288.798,10.9455
2009-10-02 06:18:17,333.553,-26.5975
2009-10-02 06:18:23,333.552,-26.598
2009-10-02 06:18:24,333.552,-26.598
2009-10-02 06:18:27,333.553,-26.5975
2009-10-02 06:18:30,333.552,-26.598
2009-10-02 06:18:49,333.553,-26.5975
2009-10-02 06:18:51,333.552,-26.598
2009-10-02 06:19:02,333.553,-26.5975
2009-10-02 06:19:07,333.553,-26.5975
2009-10-02 06:19:09,333.553,-26.5975
2009-10-02 06:19:55,333.553,-26.5975
2009-10-02 06:21:43,333.553,-26.5975
2009-10-02 06:22:34,333.553,-26.5975
2009-10-02 06:24:00,333.553,-26.5975
2009-10-02 08:18:33,305.269,36.8575
2009-10-02 08:52:34,288.798,10.9456
2009-10-02 08:53:13,288.798,10.9456
2009-10-02 08:56:34,288.798,10.9456
2009-10-02 09:12:03,288.798,10.9456
2009-10-02 09:53:57,194.047,-5.78931
2009-10-02 09:55:43,333.553,-26.5975
2009-10-02 10:16:39,343.491,16.1482
2009-10-02 10:28:53,286.81,-9.32225
2009-10-02 10:42:55,248.966,-47.5898
2009-10-02 10:43:25,40.1319,61.2293
2009-10-02 10:44:27,40.1319,61.2293
2009-10-02 10:47:29,40.1319,61.2293
2009-10-02 10:48:45,40.1319,61.2293
2009-10-02 10:51:52,272.164,-20.4111
2009-10-02 11:01:19,81.5037,-66.0768
2009-10-02 11:09:34,270.246,-22.9467
2009-10-02 11:17:05,75.2782,45.2761
2009-10-02 11:26:32,303.476,34.3317
2009-10-02 11:27:39,299.384,50.6091
2009-10-02 11:34:43,64.6042,57.4878
2009-10-02 11:44:36,237.725,-54.3066
2009-10-02 11:54:21,332.271,61.2358
2009-10-02 12:05:00,272.463,-19.731
2009-10-02 12:14:12,162.53,-59.8893
2009-10-02 12:29:06,281.228,-2.94808
2009-10-02 12:45:27,345.285,58.879
2009-10-02 12:56:20,15.1798,-72.1927
2009-10-02 13:07:30,343.491,16.1482
2009-10-02 13:13:57,26.5935,61.7509
2009-10-02 13:26:25,251.792,-45.8714
2009-10-02 13:37:02,257.195,-40.1479
2009-10-02 13:42:18,255.987,-37.8441
2009-10-02 14:39:01,257.195,-40.1479
2009-10-02 14:39:35,280.331,-4.93643
2009-10-02 14:47:31,162.537,-59.8889
2009-10-02 14:48:24,128.55,-45.75
2009-10-02 14:48:56,162.537,-59.8889
2009-10-02 14:53:36,162.537,-59.8889
2009-10-02 16:18:59,166.114,38.2088
2009-10-02 16:27:27,280.331,-4.93643
2009-10-02 16:27:46,266.417,-29.0078
2009-10-02 17:06:38,19.2714,-73.4433
2009-10-02 17:12:50,83.2075,-66.3705
2009-10-02 17:14:48,84.7342,-64.0823
2009-10-02 17:17:31,84.9146,-69.7435
2009-10-02 17:20:33,254.458,35.3423
2009-10-02 17:30:41,284.047,1.405
2009-10-02 19:08:33,253.468,39.7602
2009-10-02 19:44:41,97.706,-28.5785
2009-10-02 23:43:43,185.341,30.1769
2009-10-02 23:44:11,186.227,21.3794
2009-10-03 00:13:04,186.227,21.3794
2009-10-03 00:47:26,194.047,-5.78931
2009-10-03 00:48:32,194.047,-5.78931
2009-10-03 00:49:04,194.047,-5.78931
2009-10-03 00:50:39,194.047,-5.78931
2009-10-03 04:16:31,166.114,38.2088
2009-10-03 04:44:44,166.114,38.2088
2009-10-03 05:49:27,119.88,-56.59
2009-10-03 06:40:54,194.046,-5.78944
2009-10-03 07:28:30,185.341,30.1769
2009-10-03 08:03:47,185.341,30.1769
2009-10-03 10:04:14,185.341,30.1769
